date,nav,change_pct
2026-03-03,1.4819,-6.33
2026-03-04,1.4897,0.53
2026-03-05,1.506,1.09
2026-03-06,1.5046,-0.09
2026-03-09,1.4878,-1.12
2026-03-10,1.5194,2.12
2026-03-11,1.496,-1.54
2026-03-12,1.4657,-2.03
2026-03-13,1.4214,-3.02
2026-03-16,1.4124,-0.63
2026-03-17,1.3815,-2.19
2026-03-18,1.4316,3.63
2026-03-19,1.4055,-1.82
2026-03-20,1.3844,-1.5
2026-03-23,1.3374,-3.39
2026-03-24,1.3398,0.18
2026-03-25,1.36,1.51
2026-03-26,1.3575,-0.18
2026-03-27,1.3528,-0.35
2026-03-30,1.3873,2.55
2026-03-31,1.393,0.41
2026-04-01,1.3919,-0.08
2026-04-02,1.3646,-1.96
2026-04-03,1.346,-1.36
2026-04-07,1.3349,-0.82
2026-04-08,1.4101,5.63
2026-04-09,1.3919,-1.29
2026-04-10,1.3878,-0.29
2026-04-13,1.3847,-0.22
2026-04-14,1.438,3.85
2026-04-15,1.4552,1.2
2026-04-16,1.4691,0.96
2026-04-17,1.4917,1.54
2026-04-20,1.5677,5.09
2026-04-21,1.5813,0.87
2026-04-22,1.5777,-0.23
2026-04-23,1.5681,-0.61
